[ pp_stage0: [rank0, rank1, rank2, rank3, rank4, rank5, rank6, rank7] ]
comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.isend,CommGroup.pp_group,1,50331648,forward_step,None,None,send_next,None,None,None,1
CommType.irecv,CommGroup.pp_group,1,50331648,forward_step,None,None,recv_prev,None,None,None,1
CommType.broadcast,CommGroup.tp_group,8,40,forward_step,None,0,,None,None,None,1
CommType.broadcast,CommGroup.tp_group,8,17408,forward_step,None,0,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.MegatronEmbedding,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
CommType.all_reduce,CommGroup.tp_group,8,50331648,forward.GPTRowLinear,None,None,,None,None,None,1
